year,confID,rank,playoff,firstRound,semis,finals,o_fgm,o_fga,o_ftm,o_fta,o_3pm,o_3pa,o_oreb,o_dreb,o_reb,o_asts,o_pf,o_stl,o_to,o_blk,o_pts,d_fgm,d_fga,d_ftm,d_fta,d_3pm,d_3pa,d_oreb,d_dreb,d_reb,d_asts,d_pf,d_stl,d_to,d_blk,d_pts,GP,min,attend,win_percentage,loss_percentage,home_win_percentage,home_loss_percentage,away_win_percentage,away_loss_percentage,conference_win_percentage,conference_loss_percentage,tmID,W_post,L_post,GS_weighted_mean,minutes_weighted_mean,points_weighted_mean,oRebounds_weighted_mean,dRebounds_weighted_mean,rebounds_weighted_mean,assists_weighted_mean,steals_weighted_mean,blocks_weighted_mean,turnovers_weighted_mean,PF_weighted_mean,fgAttempted_weighted_mean,fgMade_weighted_mean,ftAttempted_weighted_mean,ftMade_weighted_mean,threeAttempted_weighted_mean,PostGP_weighted_mean,PostGS_weighted_mean,PostMinutes_weighted_mean,PostPoints_weighted_mean,PostoRebounds_weighted_mean,PostdRebounds_weighted_mean,PostRebounds_weighted_mean,PostAssists_weighted_mean,PostSteals_weighted_mean,PostTurnovers_weighted_mean,PostPF_weighted_mean,PostfgAttempted_weighted_mean,PostfgMade_weighted_mean,PostftAttempted_weighted_mean,PostftMade_weighted_mean,PostthreeAttempted_weighted_mean,total_points_weighted_mean,total_rebounds_weighted_mean,total_assists_weighted_mean,total_steals_weighted_mean,total_turnovers_weighted_mean,Avg_Points_Per_Game_weighted_mean,Avg_Assists_Per_Game_weighted_mean,Avg_Blocks_Per_Game_weighted_mean,Avg_Steals_Per_Game_weighted_mean,Avg_Turnovers_Per_Game_weighted_mean,num_trophies,Avg_Assists_Per_Game,Avg_Blocks_Per_Game,Avg_Points_Per_Game,Avg_Rebounds_Per_Game,Avg_Steals_Per_Game,Avg_Turnovers_Per_Game,Durability_Ratio,FG%,FT%,GP_3,GS,PF,POSITION_METRIC,Points_Ratio,PostAssists,PostBlocks,PostDQ,PostGP,PostGS,PostMinutes,PostPF,PostPoints,PostRebounds,PostSteals,PostTurnovers,PostdRebounds,PostfgAttempted,PostfgMade,PostftAttempted,PostftMade,PostoRebounds,PostthreeAttempted,PostthreeMade,assists,blocks,dRebounds,dq,fgAttempted,fgMade,ftAttempted,ftMade,minutes,oRebounds,points,rebounds,steals,threeAttempted,threeMade,total_assists,total_blocks,total_points,total_rebounds,total_steals,total_turnovers,turnovers
10,1,0.43,1,0.67,0.0,0.28,0.63,0.7,0.57,0.53,0.39,0.42,0.61,0.8,0.83,0.69,0.75,0.37,0.77,0.67,0.56,0.57,0.64,0.67,0.65,0.49,0.52,0.47,0.58,0.51,0.57,0.53,0.66,0.57,0.49,0.63,1.0,0.86,0.48,0.52,0.48,0.57,0.43,0.49,0.51,0.52,0.48,LAS,1.83,2.0,16.51,615.89,245.74,34.71,82.18,116.89,54.02,23.78,18.22,51.9,61.31,208.75,91.44,67.72,50.93,36.75,3.24,2.04,76.88,27.69,4.51,9.82,14.33,6.67,2.71,6.02,8.33,25.03,10.47,7.12,5.17,4.78,273.43,131.22,60.69,26.48,57.92,9.43,2.16,0.68,0.92,2.14,2.0,2.8,1.03,13.54,6.16,1.21,2.89,0.64,0.42,0.75,31.61,26.82,77.71,0.46,0.09,8.43,3.71,0.17,3.14,2.68,92.76,9.84,34.34,19.58,3.67,7.62,13.26,31.29,12.65,10.08,7.36,6.32,5.87,1.67,79.64,29.74,130.07,0.89,330.72,145.51,111.62,84.6,879.43,47.83,398.41,177.91,34.85,66.22,22.78,88.08,33.44,432.75,197.49,38.52,91.78,84.16
11,1,0.38,1,0.83,0.0,0.28,0.65,0.71,0.44,0.36,0.41,0.48,0.61,0.85,0.86,0.68,0.56,0.25,0.76,0.72,0.55,0.56,0.66,0.55,0.51,0.55,0.61,0.39,0.51,0.43,0.48,0.47,0.68,0.42,0.42,0.61,1.0,0.87,0.54,0.52,0.48,0.58,0.42,0.47,0.53,0.52,0.48,LAS,2.5,2.5,18.64,698.53,270.39,38.4,94.32,132.72,59.25,23.48,20.18,55.72,61.56,233.83,101.98,66.08,51.05,48.56,4.35,3.1,117.66,45.84,7.99,15.93,23.92,9.58,4.15,8.77,11.26,39.07,16.44,13.82,10.29,7.61,316.23,156.64,68.84,27.63,64.49,10.92,2.37,0.83,0.93,2.27,1.0,2.86,0.88,12.27,6.39,1.17,2.6,0.67,0.43,0.8,30.9,25.53,71.2,0.54,0.13,9.03,3.45,0.12,3.91,3.7,125.82,11.95,48.44,26.37,4.74,8.26,17.68,39.44,17.64,13.77,10.59,8.69,7.44,2.56,80.46,22.69,124.68,0.81,285.48,122.27,81.89,66.1,881.83,45.53,333.33,170.21,32.64,64.58,22.68,89.49,26.14,381.76,196.58,37.37,81.5,73.25
2,0,0.71,1,0.37,0.3,0.28,0.0,0.05,0.35,0.47,0.1,0.18,0.59,0.15,0.32,0.08,0.73,0.46,0.51,0.16,0.01,0.12,0.0,0.35,0.38,0.13,0.0,0.04,0.21,0.1,0.1,0.51,0.33,0.53,0.35,0.17,0.0,0.12,0.35,0.38,0.62,0.54,0.46,0.25,0.75,0.41,0.59,MIA,1.71,1.69,16.95,601.0,174.43,33.48,57.18,90.66,39.03,24.56,8.01,45.12,62.46,168.77,62.7,60.03,41.06,29.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.43,90.66,39.03,24.56,45.12,5.96,1.34,0.28,0.86,1.62,0.0,1.57,0.23,7.0,3.52,0.96,1.67,0.49,0.38,0.64,29.56,22.98,68.07,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.73,6.98,68.15,0.31,205.78,80.5,71.4,47.93,723.94,38.24,217.17,106.39,28.34,31.12,8.23,47.73,6.98,217.17,106.39,28.34,50.48,50.48
3,0,0.43,0,0.0,0.3,0.28,0.15,0.09,0.16,0.16,0.13,0.16,0.35,0.24,0.3,0.2,0.52,0.56,0.29,0.45,0.07,0.06,0.04,0.29,0.32,0.14,0.12,0.14,0.25,0.15,0.03,0.17,0.39,0.49,0.2,0.12,0.0,0.23,0.39,0.57,0.43,0.58,0.42,0.59,0.41,0.61,0.39,MIA,0.67,1.33,19.23,690.84,216.51,31.64,67.17,98.81,49.61,31.08,14.18,46.54,62.71,202.0,82.04,55.5,41.5,35.61,1.82,1.34,49.7,13.67,2.36,4.36,6.72,2.98,1.49,2.87,4.14,13.05,4.91,4.43,2.83,3.1,230.18,105.53,52.59,32.57,49.4,7.6,1.73,0.48,1.08,1.68,0.67,1.82,0.35,8.4,3.41,1.13,1.69,0.52,0.4,0.73,27.6,19.88,61.09,0.28,0.05,2.79,0.68,0.1,1.73,1.45,50.07,4.21,12.41,6.24,1.47,2.13,4.22,12.66,4.5,4.62,2.79,2.01,2.57,0.62,50.1,9.55,60.2,0.55,208.39,85.99,52.83,40.17,675.11,29.4,227.58,89.6,31.08,46.85,15.42,52.88,10.24,239.99,95.84,32.55,47.68,45.55
2,1,0.71,0,0.37,0.3,0.28,0.26,0.12,0.35,0.3,0.64,0.61,0.08,0.19,0.15,0.36,0.68,0.27,0.39,0.0,0.28,0.21,0.09,0.51,0.53,0.36,0.37,0.18,0.29,0.2,0.28,0.7,0.52,0.61,0.44,0.32,0.0,0.04,0.29,0.46,0.54,0.47,0.53,0.5,0.5,0.17,0.83,MIN,1.71,1.69,18.08,695.13,263.59,27.2,66.1,93.3,53.67,26.48,6.6,52.23,69.17,216.44,91.2,70.71,55.31,71.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263.59,93.3,53.67,26.48,52.23,8.75,1.83,0.22,0.9,1.79,1.0,1.88,0.25,11.58,2.97,1.0,1.9,0.51,0.41,0.75,30.57,20.34,74.24,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.25,7.85,64.77,1.22,298.69,125.59,90.13,73.66,771.28,28.52,367.22,93.29,31.47,112.04,42.38,59.25,7.85,367.22,93.29,31.47,59.5,59.5
3,1,0.71,0,0.37,0.3,0.28,0.12,0.1,0.57,0.52,0.56,0.59,0.23,0.33,0.32,0.23,0.69,0.17,0.42,0.28,0.22,0.21,0.21,0.49,0.42,0.33,0.36,0.29,0.31,0.25,0.37,0.74,0.45,0.41,0.42,0.3,0.0,0.09,0.31,0.38,0.62,0.38,0.62,0.45,0.55,0.33,0.67,MIN,1.71,1.69,16.03,629.9,241.65,26.17,63.99,90.16,43.61,21.41,7.43,47.84,60.94,197.16,77.97,77.84,62.58,67.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241.65,90.16,43.61,21.41,47.84,8.79,1.67,0.28,0.81,1.78,0.33,1.66,0.28,9.62,3.29,0.89,1.9,0.49,0.37,0.8,22.87,13.87,53.72,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.77,7.16,58.92,0.73,206.21,79.43,83.88,68.17,580.19,24.86,251.28,83.78,20.38,72.7,24.26,36.77,7.16,251.28,83.78,20.38,46.15,46.15
4,1,0.86,1,0.37,0.3,0.28,0.14,0.08,0.36,0.39,0.51,0.54,0.28,0.31,0.32,0.24,0.57,0.19,0.47,0.27,0.18,0.2,0.18,0.44,0.38,0.29,0.26,0.24,0.21,0.17,0.37,0.54,0.48,0.35,0.38,0.28,0.0,0.11,0.36,0.32,0.68,0.39,0.61,0.31,0.69,0.28,0.72,MIN,1.71,1.69,15.38,603.02,218.82,23.26,58.16,81.43,44.38,20.63,7.64,47.25,58.14,186.73,73.13,67.2,51.06,63.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.82,81.43,44.38,20.63,47.25,8.16,1.81,0.28,0.81,1.94,0.17,1.79,0.27,9.88,3.46,0.99,1.92,0.53,0.39,0.68,27.07,18.57,59.61,0.36,0.24,0.29,0.05,0.06,0.46,0.18,8.2,1.13,2.08,1.02,0.39,0.62,0.5,2.13,0.69,0.7,0.58,0.52,0.54,0.12,50.4,7.21,65.72,0.57,250.92,101.42,82.03,60.39,716.46,28.88,289.19,94.6,28.05,78.69,25.95,50.68,7.26,291.27,95.62,28.45,54.15,53.53
5,1,0.67,1,0.0,0.3,0.28,0.3,0.19,0.34,0.38,0.51,0.53,0.44,0.39,0.45,0.44,0.52,0.24,0.58,0.28,0.29,0.35,0.31,0.41,0.37,0.26,0.26,0.32,0.21,0.18,0.43,0.5,0.48,0.3,0.38,0.37,0.5,0.42,0.34,0.41,0.59,0.5,0.5,0.36,0.64,0.45,0.55,MIN,0.5,1.0,17.17,653.0,244.11,26.74,64.38,91.12,56.27,22.68,8.64,51.84,61.41,208.29,84.2,68.49,52.23,68.58,1.28,0.8,32.61,11.12,0.9,3.18,4.08,3.38,1.38,2.83,3.26,10.2,3.7,3.18,2.69,3.17,255.23,95.2,59.65,24.07,54.67,8.69,2.09,0.32,0.85,2.0,0.0,2.68,0.35,9.41,3.54,1.06,2.33,0.56,0.37,0.74,29.95,24.24,73.04,0.35,0.05,7.05,0.49,0.0,1.85,1.55,49.47,5.02,14.37,5.84,2.44,4.47,4.52,13.75,4.41,4.04,3.64,1.32,5.9,1.91,78.33,9.88,72.48,0.91,234.57,93.4,79.38,61.26,786.97,29.59,278.52,102.07,30.09,90.21,30.46,85.37,10.37,292.89,107.92,32.54,71.91,67.44
6,1,0.45,0,0.0,0.3,0.28,0.31,0.22,0.32,0.38,0.52,0.54,0.46,0.44,0.49,0.49,0.54,0.32,0.75,0.37,0.29,0.36,0.33,0.42,0.42,0.12,0.14,0.32,0.29,0.25,0.42,0.52,0.7,0.37,0.42,0.36,0.83,0.62,0.34,0.5,0.5,0.59,0.41,0.42,0.58,0.52,0.48,MIN,0.33,1.67,17.35,646.65,234.91,27.25,63.97,91.22,56.49,22.98,11.27,53.65,61.6,201.08,81.42,66.6,49.98,63.77,1.61,1.0,38.78,12.18,1.25,3.47,4.71,3.48,1.44,3.75,3.7,11.33,4.22,3.57,2.64,3.31,247.09,95.94,59.97,24.43,57.4,8.46,2.02,0.39,0.84,1.99,0.5,1.68,0.47,8.06,3.09,0.7,1.67,0.48,0.39,0.7,26.11,12.68,54.7,0.39,0.06,2.64,0.43,0.0,1.49,0.85,37.02,3.06,12.04,4.12,0.79,2.74,2.93,11.43,4.39,3.29,2.34,1.2,2.98,0.92,41.73,13.63,54.81,0.37,173.6,70.51,61.63,44.59,562.53,27.11,202.4,81.92,17.27,47.41,16.8,44.37,14.07,214.44,86.04,18.06,46.14,43.4
7,1,0.52,0,0.0,0.3,0.28,0.32,0.26,0.33,0.36,0.51,0.52,0.4,0.46,0.49,0.5,0.52,0.37,0.69,0.42,0.3,0.42,0.37,0.36,0.37,0.13,0.13,0.39,0.36,0.32,0.47,0.54,0.64,0.38,0.49,0.39,1.0,0.72,0.3,0.47,0.53,0.62,0.37,0.31,0.69,0.48,0.52,MIN,0.17,1.0,17.73,623.94,219.94,25.54,62.62,88.16,53.06,22.66,11.65,51.01,57.8,189.39,76.57,62.91,47.56,54.86,0.93,0.58,22.23,6.89,0.73,1.96,2.69,1.94,0.81,2.19,2.1,6.42,2.4,2.02,1.46,1.85,226.83,90.85,55.0,23.47,53.19,8.02,1.93,0.4,0.83,1.84,0.33,1.59,0.53,7.33,3.36,0.78,1.78,0.43,0.4,0.68,25.64,15.17,57.68,0.43,0.02,1.03,0.18,0.0,0.54,0.35,13.26,1.13,4.31,1.5,0.25,1.11,1.01,4.16,1.63,1.25,0.81,0.49,0.74,0.24,41.27,15.35,63.7,0.4,173.5,72.19,62.68,45.22,548.49,29.21,198.56,92.91,19.41,25.18,8.97,42.3,15.53,202.87,94.4,19.65,48.94,47.83
8,1,0.71,0,0.0,0.3,0.28,0.46,0.44,0.39,0.43,0.45,0.43,0.41,0.57,0.57,0.41,0.54,0.21,0.6,0.39,0.4,0.6,0.53,0.48,0.46,0.28,0.3,0.49,0.54,0.49,0.64,0.47,0.69,0.29,0.45,0.57,1.0,0.7,0.28,0.34,0.66,0.53,0.47,0.17,0.83,0.34,0.66,MIN,0.0,0.33,18.47,662.58,253.5,25.94,70.41,96.35,52.26,20.77,11.69,51.66,60.18,218.16,91.76,68.61,51.82,50.69,0.25,0.16,5.68,1.59,0.22,0.45,0.66,0.41,0.17,0.62,0.51,1.51,0.58,0.48,0.28,0.4,255.09,97.01,52.67,20.95,52.28,8.38,1.77,0.38,0.71,1.72,0.67,1.75,0.35,10.03,3.18,0.64,1.73,0.48,0.42,0.72,30.39,20.76,58.65,0.36,0.01,0.44,0.1,0.0,0.25,0.11,5.07,0.38,1.54,0.6,0.06,0.35,0.41,1.39,0.6,0.45,0.26,0.2,0.24,0.07,55.41,10.52,75.58,0.09,276.69,120.9,84.99,67.82,739.08,25.76,328.61,101.34,19.88,52.29,19.0,55.86,10.62,330.14,101.94,19.94,55.99,55.65
9,1,0.76,0,0.37,0.3,0.28,0.6,0.67,0.5,0.47,0.44,0.44,0.58,0.62,0.68,0.55,0.64,0.21,0.6,0.28,0.53,0.72,0.58,0.64,0.59,0.35,0.36,0.41,0.61,0.51,0.65,0.44,0.61,0.39,0.5,0.71,1.0,0.73,0.29,0.26,0.74,0.44,0.56,0.13,0.87,0.31,0.69,MIN,1.71,1.69,19.22,681.37,279.22,30.3,75.44,105.75,56.78,22.34,10.63,51.1,61.87,242.68,102.91,71.63,56.02,49.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,279.22,105.75,56.78,22.34,51.1,9.01,1.92,0.34,0.74,1.68,0.33,2.11,0.44,9.67,3.66,0.79,1.78,0.5,0.4,0.75,28.98,21.8,58.79,0.33,0.03,0.64,0.13,0.0,0.62,0.5,18.46,1.27,8.11,2.05,0.64,0.65,1.59,6.4,2.94,1.38,1.38,0.46,2.39,0.85,61.2,13.62,78.93,0.43,251.08,106.86,73.73,58.67,704.16,30.09,287.82,109.02,22.63,43.84,15.44,61.84,13.74,295.93,111.07,23.27,53.26,52.61
10,1,0.81,0,0.37,0.3,0.28,0.69,0.76,0.75,0.73,0.38,0.4,0.59,0.65,0.7,0.58,0.78,0.42,0.45,0.35,0.64,0.74,0.61,0.75,0.7,0.37,0.39,0.43,0.71,0.59,0.67,0.65,0.48,0.57,0.51,0.76,1.0,0.77,0.3,0.35,0.65,0.45,0.55,0.3,0.7,0.34,0.66,MIN,1.71,1.69,18.34,678.96,286.19,31.54,75.5,107.04,56.64,26.76,11.2,46.59,64.76,242.12,104.03,80.11,62.54,46.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,286.19,107.04,56.64,26.76,46.59,9.22,1.89,0.35,0.87,1.54,0.67,2.0,0.5,11.28,4.29,1.08,1.73,0.52,0.44,0.79,28.8,17.5,73.96,0.3,0.02,1.74,0.12,0.0,0.56,0.47,17.33,1.11,6.06,2.75,0.67,0.96,1.7,4.53,2.05,1.85,1.49,1.05,1.51,0.47,59.18,15.1,83.76,1.13,260.12,116.75,98.66,78.54,715.91,38.1,328.44,121.85,32.95,47.86,16.41,60.92,15.22,334.49,124.6,33.61,50.13,49.18
11,1,0.69,0,0.37,0.3,0.28,0.66,0.74,0.8,0.76,0.59,0.61,0.5,0.61,0.64,0.51,0.76,0.57,0.43,0.4,0.68,0.8,0.62,0.69,0.64,0.43,0.4,0.34,0.73,0.58,0.66,0.69,0.38,0.63,0.52,0.8,1.0,0.77,0.33,0.39,0.61,0.48,0.52,0.34,0.66,0.33,0.67,MIN,1.71,1.69,17.62,646.98,270.94,29.82,71.67,101.49,52.49,28.81,11.15,44.12,62.05,223.41,95.7,77.41,60.56,55.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.94,101.49,52.49,28.81,44.12,9.72,1.79,0.39,1.03,1.55,0.33,2.64,0.51,13.63,5.71,1.49,2.18,0.64,0.46,0.78,29.21,23.22,76.11,0.43,0.11,5.33,1.31,0.1,1.97,1.53,59.07,5.9,19.15,10.78,2.46,4.58,7.95,15.4,7.59,3.65,3.03,2.82,2.74,0.94,73.81,11.78,105.34,0.61,285.49,129.23,97.61,77.56,814.32,44.53,352.92,149.87,39.87,52.07,16.9,79.14,13.09,372.07,160.65,42.34,62.54,57.95
2,0,0.0,1,1.0,1.0,0.0,0.3,0.1,0.29,0.24,0.33,0.32,0.22,0.29,0.28,0.3,0.46,0.32,0.29,0.26,0.24,0.18,0.16,0.3,0.3,0.12,0.24,0.3,0.21,0.18,0.25,0.45,0.17,0.34,0.17,0.2,0.0,0.04,0.86,0.67,0.33,0.73,0.27,0.58,0.42,0.7,0.3,NYL,4.0,3.0,19.9,768.78,258.36,33.77,77.9,111.68,62.35,31.31,11.0,54.55,68.78,214.74,95.26,67.79,51.51,47.6,6.19,4.55,176.45,54.53,7.3,16.72,24.02,15.17,8.72,12.22,15.39,47.85,20.7,12.41,10.0,9.34,312.89,135.69,77.53,40.03,66.76,10.28,2.49,0.44,1.29,2.19,1.0,3.05,0.46,10.51,4.61,1.34,2.41,0.7,0.43,0.78,30.09,21.66,73.99,0.41,0.17,14.62,2.57,0.28,5.8,4.4,170.16,14.79,52.49,23.13,8.41,11.79,16.11,46.11,19.92,12.01,9.68,7.03,8.96,2.97,76.06,11.38,82.34,0.86,222.58,98.09,71.93,54.4,843.51,35.32,268.84,117.66,32.76,53.34,18.26,90.69,13.95,321.33,140.79,41.17,72.93,61.15
3,0,0.1,1,1.0,0.33,0.0,0.36,0.11,0.1,0.13,0.41,0.35,0.11,0.31,0.25,0.47,0.45,0.38,0.18,0.17,0.25,0.18,0.12,0.35,0.37,0.18,0.2,0.24,0.27,0.2,0.18,0.32,0.17,0.39,0.08,0.22,0.0,0.01,0.93,0.7,0.3,0.78,0.22,0.58,0.41,0.66,0.34,NYL,3.33,3.0,20.57,747.9,255.56,31.57,77.48,109.05,64.63,30.95,9.43,49.07,68.05,214.8,97.37,61.07,42.97,48.03,5.6,4.13,157.01,46.58,7.05,15.17,22.22,12.51,6.74,9.91,12.74,42.65,17.97,10.53,7.54,9.41,302.14,131.28,77.14,37.69,58.98,9.92,2.46,0.4,1.21,1.94,1.0,2.66,0.42,10.71,4.59,1.31,2.08,0.66,0.45,0.75,29.7,22.36,74.17,0.41,0.16,12.76,2.56,0.2,5.75,4.2,161.13,13.15,47.83,23.02,6.95,10.14,15.69,44.16,18.51,10.67,7.65,7.33,9.71,3.16,70.71,9.87,82.48,0.75,234.04,105.76,66.85,47.42,808.28,34.01,278.08,116.49,34.19,51.4,19.15,83.47,12.43,325.91,139.51,41.14,64.07,53.93
4,0,0.05,0,1.0,0.67,0.0,0.31,0.06,0.15,0.18,0.39,0.34,0.1,0.25,0.2,0.42,0.49,0.39,0.2,0.2,0.23,0.12,0.09,0.39,0.39,0.23,0.23,0.25,0.24,0.19,0.13,0.28,0.19,0.36,0.1,0.2,0.0,0.05,0.9,0.64,0.36,0.69,0.31,0.58,0.41,0.6,0.4,NYL,3.67,3.5,22.15,801.84,271.72,32.69,77.72,110.42,66.16,32.69,10.97,52.29,73.88,226.04,101.93,69.0,48.89,51.43,6.57,5.06,185.87,62.61,7.46,17.83,25.29,15.31,6.32,10.09,14.44,51.85,23.69,14.56,10.85,12.1,334.32,135.7,81.48,39.01,62.38,10.76,2.59,0.43,1.24,2.02,0.5,2.83,0.57,12.05,4.85,1.32,2.17,0.72,0.43,0.75,30.79,25.96,78.93,0.45,0.21,16.05,1.99,0.1,6.28,5.46,191.06,14.21,66.19,26.4,6.47,10.83,18.61,54.63,24.86,15.32,11.37,7.79,13.49,5.1,73.31,16.05,91.24,0.91,263.15,117.84,74.74,54.91,893.51,35.29,313.89,126.53,35.13,62.48,23.3,89.36,18.03,380.08,152.93,41.6,68.26,57.42
5,0,0.38,1,0.5,0.33,0.0,0.34,0.14,0.19,0.17,0.47,0.42,0.11,0.3,0.25,0.45,0.43,0.4,0.23,0.31,0.27,0.23,0.19,0.39,0.34,0.29,0.29,0.28,0.35,0.28,0.25,0.28,0.34,0.35,0.14,0.29,0.5,0.39,0.84,0.55,0.45,0.65,0.35,0.45,0.55,0.51,0.49,NYL,1.83,1.83,21.94,793.9,269.59,32.18,78.06,110.24,62.26,31.68,12.93,51.66,71.21,227.09,100.51,66.09,48.34,54.73,3.39,2.65,96.12,33.31,3.77,9.23,13.0,7.9,2.92,4.88,7.28,27.03,12.57,7.79,5.77,6.5,302.9,123.25,70.16,34.61,56.54,10.02,2.25,0.44,1.11,1.87,0.17,1.9,0.51,11.01,4.21,1.07,1.91,0.6,0.45,0.79,29.17,19.99,67.71,0.39,0.08,4.97,0.87,0.03,2.59,2.05,76.37,5.5,28.39,10.39,2.55,4.3,7.14,22.8,10.64,5.93,4.38,3.25,7.11,2.74,52.75,15.17,84.24,0.5,247.32,111.81,67.06,52.13,799.18,35.24,300.51,119.48,30.2,66.39,24.75,57.72,16.04,328.9,129.87,32.75,56.51,52.21
6,0,0.31,1,0.67,0.17,0.0,0.35,0.21,0.21,0.17,0.59,0.56,0.11,0.42,0.33,0.47,0.39,0.26,0.34,0.38,0.3,0.37,0.35,0.34,0.3,0.26,0.27,0.44,0.4,0.37,0.36,0.25,0.5,0.25,0.28,0.36,0.83,0.65,0.68,0.53,0.47,0.62,0.38,0.44,0.56,0.48,0.52,NYL,1.67,2.17,20.72,754.06,257.17,28.11,77.26,105.37,60.29,27.16,13.16,51.38,64.87,216.55,94.14,60.31,46.02,62.86,3.32,2.46,90.27,30.4,3.61,8.06,11.68,7.17,3.07,5.14,7.69,25.96,11.46,5.78,4.38,8.74,287.57,117.05,67.46,30.24,56.52,9.8,2.21,0.49,1.01,1.93,0.0,1.96,0.47,9.41,3.47,0.85,1.78,0.55,0.43,0.79,26.86,16.75,55.75,0.32,0.09,5.99,1.29,0.08,3.04,1.93,78.22,7.0,26.15,9.84,2.68,4.54,6.7,22.37,9.55,4.28,3.37,3.14,10.0,3.69,52.8,12.64,68.84,0.2,201.91,88.99,49.37,41.01,688.99,22.61,245.45,91.45,21.95,72.46,26.47,58.79,13.93,271.6,101.28,24.63,50.09,45.55
7,0,0.31,0,0.33,0.0,0.28,0.37,0.21,0.28,0.18,0.65,0.65,0.06,0.48,0.36,0.43,0.4,0.18,0.31,0.36,0.34,0.44,0.39,0.31,0.31,0.2,0.22,0.47,0.37,0.36,0.36,0.23,0.54,0.15,0.21,0.4,1.0,0.81,0.59,0.53,0.47,0.59,0.41,0.48,0.52,0.46,0.54,NYL,0.67,2.0,20.53,742.71,255.95,26.03,78.94,104.97,58.25,24.42,12.52,49.61,62.46,209.15,91.96,59.64,47.93,67.84,2.14,1.56,57.39,16.88,1.76,5.23,6.99,3.92,1.69,3.57,5.57,15.68,6.29,3.13,2.47,5.69,272.83,111.96,62.17,26.12,53.17,9.07,2.0,0.45,0.85,1.78,0.0,1.47,0.27,6.95,2.31,0.71,1.65,0.41,0.42,0.73,26.84,9.4,48.51,0.28,0.06,2.52,0.5,0.12,2.33,0.83,45.83,5.01,13.27,5.11,0.77,3.77,3.61,11.69,4.73,2.8,2.01,1.5,4.84,1.79,43.73,7.57,46.98,0.11,155.39,66.23,50.78,41.73,538.92,17.13,193.87,64.11,20.41,58.47,19.67,46.25,8.07,207.14,69.23,21.18,48.68,44.92
8,0,0.4,1,0.17,0.0,0.28,0.37,0.32,0.42,0.31,0.68,0.71,0.12,0.5,0.4,0.35,0.52,0.24,0.52,0.33,0.38,0.58,0.46,0.46,0.44,0.29,0.26,0.45,0.53,0.46,0.37,0.38,0.52,0.24,0.33,0.55,1.0,0.79,0.52,0.41,0.59,0.48,0.52,0.38,0.62,0.38,0.62,NYL,0.33,1.17,19.63,710.58,245.39,26.1,76.83,102.93,53.11,23.46,12.0,50.36,63.96,203.71,86.06,62.06,50.0,67.35,1.2,0.88,32.2,9.33,0.92,2.97,3.89,2.15,0.9,2.0,3.15,8.7,3.46,1.79,1.42,3.1,254.72,106.81,55.26,24.36,52.35,8.53,1.82,0.43,0.8,1.76,0.0,1.31,0.31,6.2,2.88,0.74,1.52,0.4,0.39,0.72,28.23,11.55,58.37,0.28,0.02,0.38,0.14,0.0,0.74,0.1,10.32,1.26,2.64,1.56,0.1,0.47,1.03,2.42,0.81,0.87,0.62,0.53,0.96,0.41,38.95,9.64,61.64,0.34,163.66,64.31,54.05,41.6,574.23,24.84,186.56,86.48,22.04,50.21,16.34,39.33,9.78,189.21,88.04,22.15,44.72,44.25
