year,confID,rank,playoff,firstRound,semis,finals,o_fgm,o_fga,o_ftm,o_fta,o_3pm,o_3pa,o_oreb,o_dreb,o_reb,o_asts,o_pf,o_stl,o_to,o_blk,o_pts,d_fgm,d_fga,d_ftm,d_fta,d_3pm,d_3pa,d_oreb,d_dreb,d_reb,d_asts,d_pf,d_stl,d_to,d_blk,d_pts,GP,min,attend,win_percentage,loss_percentage,home_win_percentage,home_loss_percentage,away_win_percentage,away_loss_percentage,conference_win_percentage,conference_loss_percentage,tmID,W_post,L_post,GS_weighted_mean,minutes_weighted_mean,points_weighted_mean,oRebounds_weighted_mean,dRebounds_weighted_mean,rebounds_weighted_mean,assists_weighted_mean,steals_weighted_mean,blocks_weighted_mean,turnovers_weighted_mean,PF_weighted_mean,fgAttempted_weighted_mean,fgMade_weighted_mean,ftAttempted_weighted_mean,ftMade_weighted_mean,threeAttempted_weighted_mean,PostGP_weighted_mean,PostGS_weighted_mean,PostMinutes_weighted_mean,PostPoints_weighted_mean,PostoRebounds_weighted_mean,PostdRebounds_weighted_mean,PostRebounds_weighted_mean,PostAssists_weighted_mean,PostSteals_weighted_mean,PostTurnovers_weighted_mean,PostPF_weighted_mean,PostfgAttempted_weighted_mean,PostfgMade_weighted_mean,PostftAttempted_weighted_mean,PostftMade_weighted_mean,PostthreeAttempted_weighted_mean,total_points_weighted_mean,total_rebounds_weighted_mean,total_assists_weighted_mean,total_steals_weighted_mean,total_turnovers_weighted_mean,Avg_Points_Per_Game_weighted_mean,Avg_Assists_Per_Game_weighted_mean,Avg_Blocks_Per_Game_weighted_mean,Avg_Steals_Per_Game_weighted_mean,Avg_Turnovers_Per_Game_weighted_mean,num_trophies,Avg_Assists_Per_Game,Avg_Blocks_Per_Game,Avg_Points_Per_Game,Avg_Rebounds_Per_Game,Avg_Steals_Per_Game,Avg_Turnovers_Per_Game,Durability_Ratio,FG%,FT%,GP_10,GS,PF,POSITION_METRIC,Points_Ratio,PostAssists,PostBlocks,PostDQ,PostGP,PostGS,PostMinutes,PostPF,PostPoints,PostRebounds,PostSteals,PostTurnovers,PostdRebounds,PostfgAttempted,PostfgMade,PostftAttempted,PostftMade,PostoRebounds,PostthreeAttempted,PostthreeMade,assists,blocks,dRebounds,dq,fgAttempted,fgMade,ftAttempted,ftMade,minutes,oRebounds,points,rebounds,steals,threeAttempted,threeMade,total_assists,total_blocks,total_points,total_rebounds,total_steals,total_turnovers,turnovers
8,1,0.66,0,0.0,0.26,0.18,0.37,0.32,0.37,0.41,0.48,0.49,0.4,0.48,0.5,0.42,0.54,0.24,0.61,0.35,0.34,0.47,0.42,0.45,0.43,0.25,0.26,0.4,0.4,0.36,0.53,0.51,0.63,0.32,0.44,0.46,0.79,0.58,0.3,0.38,0.62,0.53,0.47,0.27,0.73,0.39,0.61,MIN,0.14,0.64,17.77,651.04,244.03,26.07,66.82,92.89,52.8,21.65,10.66,51.49,60.37,208.96,86.13,68.06,51.63,57.44,0.64,0.4,15.4,4.88,0.49,1.39,1.88,1.4,0.58,1.47,1.48,4.53,1.68,1.43,1.07,1.33,248.91,94.77,54.21,22.23,52.97,8.41,1.87,0.36,0.77,1.83,0.46,1.78,0.36,10.13,3.29,0.67,1.8,0.49,0.42,0.72,30.01,21.35,58.8,0.36,0.01,0.55,0.13,0.0,0.35,0.19,7.07,0.62,2.21,0.77,0.16,0.55,0.53,2.04,0.8,0.67,0.47,0.24,0.46,0.16,55.72,10.76,77.11,0.11,277.46,120.79,86.32,68.23,739.95,26.0,328.57,103.12,20.3,52.4,18.75,56.27,10.89,330.78,103.89,20.46,57.28,56.74
9,1,0.67,0,0.0,0.26,0.18,0.43,0.43,0.42,0.43,0.48,0.49,0.48,0.52,0.56,0.48,0.59,0.25,0.62,0.32,0.4,0.53,0.45,0.52,0.49,0.27,0.28,0.38,0.45,0.38,0.54,0.49,0.61,0.37,0.46,0.53,0.83,0.62,0.31,0.35,0.65,0.49,0.51,0.24,0.76,0.38,0.62,MIN,0.11,0.5,18.16,658.13,254.49,27.95,69.17,97.11,54.56,22.25,10.49,51.27,60.91,219.26,90.94,69.14,53.22,55.46,0.5,0.31,11.98,3.8,0.38,1.08,1.46,1.09,0.45,1.15,1.15,3.52,1.31,1.11,0.83,1.04,258.29,98.57,55.66,22.7,52.41,8.65,1.92,0.35,0.78,1.8,0.36,2.13,0.45,9.82,3.61,0.8,1.79,0.5,0.4,0.74,28.45,21.28,58.06,0.33,0.02,0.48,0.08,0.0,0.4,0.33,11.84,0.82,5.03,1.4,0.38,0.5,1.03,4.04,1.82,0.97,0.9,0.37,1.38,0.49,61.38,13.86,76.89,0.38,254.08,108.58,76.73,60.96,706.66,29.37,293.51,106.26,23.13,44.16,15.38,61.87,13.94,298.54,107.65,23.5,53.23,52.72
10,1,0.71,0,0.0,0.26,0.18,0.49,0.5,0.53,0.53,0.45,0.46,0.49,0.54,0.58,0.5,0.64,0.33,0.55,0.35,0.46,0.57,0.48,0.57,0.54,0.29,0.3,0.4,0.52,0.44,0.57,0.57,0.56,0.44,0.47,0.58,0.87,0.66,0.31,0.37,0.63,0.5,0.5,0.29,0.71,0.38,0.62,MIN,0.09,0.4,17.96,658.85,259.24,28.52,69.85,98.37,54.55,23.95,10.79,49.32,61.94,221.08,92.55,72.52,55.88,53.02,0.4,0.25,9.58,3.04,0.3,0.86,1.17,0.87,0.36,0.92,0.92,2.82,1.05,0.89,0.67,0.83,262.27,99.54,55.42,24.32,50.24,8.74,1.9,0.36,0.82,1.72,0.49,1.82,0.5,11.18,4.14,1.08,1.65,0.51,0.44,0.79,28.93,16.35,74.04,0.3,0.02,1.26,0.15,0.0,0.55,0.36,15.37,1.21,4.9,2.0,0.51,0.7,1.32,3.96,1.69,1.32,1.03,0.68,1.32,0.5,53.89,15.25,80.83,1.19,258.74,116.08,98.25,78.17,707.65,36.79,327.06,117.62,33.08,48.86,16.73,55.16,15.4,331.95,119.63,33.59,47.36,46.66
11,1,0.69,0,0.0,0.26,0.18,0.52,0.53,0.57,0.57,0.51,0.52,0.47,0.55,0.58,0.48,0.65,0.38,0.54,0.36,0.5,0.63,0.51,0.58,0.54,0.33,0.32,0.38,0.56,0.46,0.59,0.58,0.52,0.47,0.48,0.62,0.89,0.67,0.31,0.38,0.62,0.5,0.5,0.29,0.71,0.36,0.64,MIN,0.07,0.33,17.84,652.73,259.26,28.35,69.72,98.08,53.43,24.87,10.83,48.3,61.43,218.97,91.99,72.64,56.12,55.27,0.32,0.2,7.84,2.48,0.25,0.71,0.96,0.71,0.3,0.75,0.75,2.31,0.86,0.73,0.55,0.68,261.74,99.03,54.15,25.17,49.05,9.01,1.86,0.37,0.88,1.7,0.4,2.63,0.54,13.62,5.69,1.46,2.19,0.64,0.45,0.77,29.94,23.42,76.54,0.42,0.12,6.41,1.75,0.1,2.55,1.92,75.87,6.99,26.35,14.53,2.88,5.47,10.58,21.94,9.89,6.97,5.46,3.95,3.54,1.11,73.71,13.05,105.15,0.69,291.6,131.17,103.45,81.63,827.44,45.64,360.69,150.79,39.6,52.04,16.72,80.12,14.8,387.04,165.32,42.47,64.71,59.24
2,0,0.0,1,1.0,1.0,0.0,0.3,0.1,0.29,0.24,0.33,0.32,0.22,0.29,0.28,0.3,0.46,0.32,0.29,0.26,0.24,0.18,0.16,0.3,0.3,0.12,0.24,0.3,0.21,0.18,0.25,0.45,0.17,0.34,0.17,0.2,0.0,0.04,0.86,0.67,0.33,0.73,0.27,0.58,0.42,0.7,0.3,NYL,4.0,3.0,19.9,768.78,258.36,33.77,77.9,111.68,62.35,31.31,11.0,54.55,68.78,214.74,95.26,67.79,51.51,47.6,6.19,4.55,176.45,54.53,7.3,16.72,24.02,15.17,8.72,12.22,15.39,47.85,20.7,12.41,10.0,9.34,312.89,135.69,77.53,40.03,66.76,10.28,2.49,0.44,1.29,2.19,1.0,3.05,0.46,10.51,4.61,1.34,2.41,0.7,0.43,0.78,30.09,21.66,73.99,0.41,0.17,14.62,2.57,0.28,5.8,4.4,170.16,14.79,52.49,23.13,8.41,11.79,16.11,46.11,19.92,12.01,9.68,7.03,8.96,2.97,76.06,11.38,82.34,0.86,222.58,98.09,71.93,54.4,843.51,35.32,268.84,117.66,32.76,53.34,18.26,90.69,13.95,321.33,140.79,41.17,72.93,61.15
3,0,0.1,1,1.0,0.33,0.0,0.36,0.11,0.1,0.13,0.41,0.35,0.11,0.31,0.25,0.47,0.45,0.38,0.18,0.17,0.25,0.18,0.12,0.35,0.37,0.18,0.2,0.24,0.27,0.2,0.18,0.32,0.17,0.39,0.08,0.22,0.0,0.01,0.93,0.7,0.3,0.78,0.22,0.58,0.41,0.66,0.34,NYL,3.33,3.0,20.57,747.9,255.56,31.57,77.48,109.05,64.63,30.95,9.43,49.07,68.05,214.8,97.37,61.07,42.97,48.03,5.6,4.13,157.01,46.58,7.05,15.17,22.22,12.51,6.74,9.91,12.74,42.65,17.97,10.53,7.54,9.41,302.14,131.28,77.14,37.69,58.98,9.92,2.46,0.4,1.21,1.94,1.0,2.66,0.42,10.71,4.59,1.31,2.08,0.66,0.45,0.75,29.7,22.36,74.17,0.41,0.16,12.76,2.56,0.2,5.75,4.2,161.13,13.15,47.83,23.02,6.95,10.14,15.69,44.16,18.51,10.67,7.65,7.33,9.71,3.16,70.71,9.87,82.48,0.75,234.04,105.76,66.85,47.42,808.28,34.01,278.08,116.49,34.19,51.4,19.15,83.47,12.43,325.91,139.51,41.14,64.07,53.93
4,0,0.05,0,1.0,0.67,0.0,0.31,0.06,0.15,0.18,0.39,0.34,0.1,0.25,0.2,0.42,0.49,0.39,0.2,0.2,0.23,0.12,0.09,0.39,0.39,0.23,0.23,0.25,0.24,0.19,0.13,0.28,0.19,0.36,0.1,0.2,0.0,0.05,0.9,0.64,0.36,0.69,0.31,0.58,0.41,0.6,0.4,NYL,3.67,3.5,22.15,801.84,271.72,32.69,77.72,110.42,66.16,32.69,10.97,52.29,73.88,226.04,101.93,69.0,48.89,51.43,6.57,5.06,185.87,62.61,7.46,17.83,25.29,15.31,6.32,10.09,14.44,51.85,23.69,14.56,10.85,12.1,334.32,135.7,81.48,39.01,62.38,10.76,2.59,0.43,1.24,2.02,0.5,2.83,0.57,12.05,4.85,1.32,2.17,0.72,0.43,0.75,30.79,25.96,78.93,0.45,0.21,16.05,1.99,0.1,6.28,5.46,191.06,14.21,66.19,26.4,6.47,10.83,18.61,54.63,24.86,15.32,11.37,7.79,13.49,5.1,73.31,16.05,91.24,0.91,263.15,117.84,74.74,54.91,893.51,35.29,313.89,126.53,35.13,62.48,23.3,89.36,18.03,380.08,152.93,41.6,68.26,57.42
5,0,0.31,1,0.6,0.4,0.0,0.33,0.13,0.18,0.18,0.45,0.4,0.12,0.3,0.25,0.44,0.44,0.4,0.23,0.29,0.26,0.22,0.18,0.38,0.35,0.27,0.27,0.28,0.32,0.26,0.24,0.3,0.31,0.36,0.14,0.27,0.4,0.32,0.85,0.57,0.43,0.66,0.34,0.48,0.52,0.54,0.46,NYL,2.2,2.1,21.73,789.68,268.05,32.28,77.99,110.27,62.68,31.68,12.44,51.72,71.02,225.37,100.05,66.07,48.23,53.58,3.94,3.03,111.52,37.56,4.47,10.7,15.17,9.19,3.79,6.05,8.67,31.11,14.21,8.73,6.51,7.26,305.61,125.44,71.87,35.47,57.78,10.08,2.3,0.44,1.14,1.9,0.3,1.9,0.51,11.06,4.3,1.07,1.92,0.61,0.45,0.8,29.35,19.77,67.28,0.39,0.09,5.67,1.0,0.05,3.0,2.31,87.27,6.35,32.34,12.18,3.13,5.15,8.36,26.31,12.16,6.78,5.06,3.81,7.83,2.96,52.32,14.92,84.52,0.54,246.99,111.9,66.5,51.67,796.96,35.68,299.8,120.2,29.91,65.37,24.33,57.99,15.92,332.14,132.38,33.04,57.35,52.2
6,0,0.26,1,0.73,0.27,0.0,0.34,0.17,0.19,0.17,0.53,0.5,0.11,0.37,0.3,0.46,0.41,0.3,0.29,0.33,0.28,0.3,0.27,0.35,0.32,0.25,0.26,0.38,0.36,0.32,0.3,0.27,0.41,0.29,0.22,0.32,0.6,0.48,0.75,0.56,0.44,0.65,0.35,0.47,0.53,0.52,0.48,NYL,2.13,2.4,20.97,762.64,259.82,29.47,77.42,106.89,61.69,28.7,12.42,51.26,66.91,218.39,96.02,62.0,46.25,58.91,4.01,3.0,110.67,36.57,4.52,10.23,14.75,8.89,3.92,6.32,9.11,31.26,13.85,7.61,5.69,9.02,296.39,121.63,70.58,32.62,57.58,9.95,2.29,0.47,1.07,1.94,0.2,1.9,0.47,9.24,3.48,0.85,1.73,0.54,0.43,0.79,27.38,16.24,56.17,0.33,0.1,6.27,1.32,0.05,3.35,2.03,83.91,7.1,28.06,10.61,2.94,4.88,7.31,23.72,10.22,4.69,3.77,3.3,10.38,3.84,50.83,12.92,69.05,0.2,201.16,88.7,47.75,39.37,685.77,23.42,243.5,92.47,21.76,72.2,26.72,57.1,14.24,271.56,103.08,24.7,49.3,44.42
7,0,0.27,0,0.52,0.19,0.0,0.35,0.17,0.24,0.18,0.57,0.55,0.08,0.41,0.31,0.43,0.42,0.26,0.28,0.33,0.31,0.35,0.3,0.34,0.33,0.22,0.24,0.4,0.35,0.31,0.3,0.25,0.44,0.23,0.19,0.34,0.71,0.58,0.7,0.56,0.44,0.63,0.37,0.49,0.51,0.5,0.5,NYL,1.52,2.29,21.0,760.72,260.48,28.37,78.41,106.78,60.5,27.25,12.27,50.53,65.95,215.2,95.12,62.23,47.87,62.18,3.29,2.47,91.09,29.18,3.35,8.53,11.88,7.01,2.97,5.25,7.78,25.28,10.99,6.2,4.71,7.31,289.66,118.66,67.52,30.22,55.77,9.58,2.17,0.45,0.98,1.85,0.14,1.22,0.27,6.46,2.2,0.62,1.47,0.38,0.42,0.73,26.5,6.79,45.88,0.28,0.07,2.54,0.45,0.06,2.48,0.63,45.27,4.8,14.12,4.98,0.84,3.28,3.53,11.61,4.96,3.04,2.21,1.45,5.09,2.0,34.96,7.61,42.77,0.12,140.77,60.36,44.2,35.45,488.46,16.64,173.56,59.41,17.26,51.55,17.4,37.5,8.06,187.68,64.39,18.09,42.17,38.89
8,0,0.34,1,0.39,0.14,0.0,0.35,0.24,0.31,0.24,0.6,0.59,0.11,0.43,0.35,0.4,0.47,0.28,0.39,0.32,0.33,0.44,0.36,0.41,0.39,0.27,0.26,0.4,0.43,0.38,0.32,0.33,0.45,0.26,0.26,0.43,0.79,0.63,0.64,0.49,0.51,0.56,0.44,0.43,0.57,0.45,0.55,NYL,1.14,1.71,20.43,740.8,254.08,28.07,77.39,105.45,57.37,26.34,12.19,50.76,65.96,211.68,91.56,62.75,48.73,62.79,2.47,1.86,68.31,21.88,2.52,6.39,8.91,5.26,2.23,3.93,5.84,18.96,8.24,4.65,3.53,5.48,275.97,114.36,62.63,28.56,54.7,9.2,2.04,0.44,0.93,1.83,0.11,1.28,0.32,6.11,2.8,0.74,1.5,0.39,0.39,0.72,28.0,10.75,56.8,0.28,0.03,0.46,0.14,0.0,0.86,0.1,12.56,1.53,3.23,1.92,0.12,0.66,1.23,2.87,1.0,1.18,0.82,0.68,1.0,0.42,37.87,9.84,59.3,0.32,159.94,62.73,52.54,40.5,559.26,23.8,182.37,83.09,21.86,50.56,16.4,38.33,9.98,185.6,85.01,21.98,43.82,43.16
9,0,0.36,1,0.31,0.11,0.0,0.38,0.29,0.31,0.25,0.65,0.63,0.13,0.48,0.39,0.39,0.47,0.34,0.5,0.32,0.36,0.47,0.41,0.41,0.38,0.32,0.34,0.45,0.5,0.44,0.34,0.32,0.53,0.35,0.27,0.46,0.83,0.65,0.6,0.48,0.52,0.56,0.44,0.42,0.58,0.46,0.54,NYL,1.11,1.78,20.51,746.34,256.39,28.34,78.75,107.08,58.35,27.81,11.78,53.37,65.63,215.36,92.28,62.14,47.82,66.76,2.53,1.87,69.34,22.46,2.4,7.21,9.61,5.37,2.33,3.93,5.79,19.66,8.44,4.68,3.52,5.85,278.85,116.69,63.71,30.14,57.3,9.16,2.05,0.42,0.97,1.88,0.31,1.57,0.39,7.27,3.28,0.86,1.73,0.45,0.39,0.73,29.18,14.32,59.99,0.26,0.06,3.04,0.57,0.0,1.77,0.91,40.68,3.64,14.25,7.1,1.44,2.44,5.67,12.69,5.16,3.35,2.46,1.43,3.87,1.47,46.22,11.96,71.01,0.24,187.56,76.74,55.21,41.15,634.86,25.97,217.51,96.98,26.09,64.17,22.89,49.26,12.53,231.77,104.08,27.53,53.87,51.43
10,0,0.35,0,0.44,0.09,0.0,0.41,0.35,0.34,0.29,0.7,0.67,0.19,0.5,0.43,0.42,0.49,0.38,0.52,0.33,0.4,0.5,0.44,0.43,0.4,0.34,0.35,0.46,0.53,0.47,0.35,0.33,0.54,0.41,0.27,0.49,0.87,0.68,0.58,0.5,0.5,0.58,0.42,0.45,0.55,0.48,0.52,NYL,1.49,2.02,20.19,727.53,254.83,28.81,77.91,106.72,57.21,27.79,11.78,52.35,64.84,214.21,91.42,61.94,47.57,67.62,3.08,2.2,79.56,26.04,2.79,8.7,11.49,5.96,2.58,4.83,6.75,23.22,9.85,5.29,3.76,7.17,280.87,118.21,63.17,30.37,57.18,9.22,2.04,0.43,0.98,1.89,0.24,1.84,0.41,8.52,3.88,0.97,1.81,0.5,0.41,0.73,31.55,17.48,65.46,0.31,0.12,5.77,1.31,0.0,3.83,2.26,83.09,7.75,27.78,13.56,2.37,5.32,10.34,25.89,10.7,5.37,3.46,3.21,7.89,2.92,53.45,11.75,76.33,0.34,212.05,87.6,60.51,45.0,688.41,32.71,244.77,109.04,28.77,67.59,24.56,59.22,13.06,272.55,122.59,31.13,57.32,52.0
11,0,0.44,1,0.36,0.07,0.0,0.43,0.39,0.34,0.29,0.73,0.7,0.19,0.53,0.46,0.43,0.5,0.4,0.54,0.34,0.42,0.51,0.45,0.45,0.41,0.37,0.38,0.44,0.58,0.5,0.34,0.31,0.53,0.45,0.3,0.51,0.89,0.7,0.57,0.47,0.53,0.55,0.45,0.42,0.58,0.46,0.54,NYL,1.22,1.65,20.39,730.41,259.52,28.76,79.43,108.19,57.24,28.3,12.23,52.94,65.13,218.73,92.76,62.57,48.52,70.6,2.52,1.8,65.1,21.31,2.28,7.12,9.4,4.88,2.11,3.95,5.52,19.0,8.06,4.33,3.08,5.87,280.82,117.59,62.12,30.41,56.89,9.09,1.98,0.43,0.97,1.85,0.2,2.05,0.37,11.46,3.91,0.87,1.76,0.5,0.41,0.79,31.92,17.83,68.37,0.37,0.12,8.25,1.32,0.04,3.7,2.33,87.98,8.54,45.82,15.4,2.98,6.03,10.68,36.87,17.12,11.25,9.23,4.72,7.43,2.35,59.01,9.59,77.45,0.55,284.13,119.43,78.87,63.86,698.86,33.85,328.84,111.31,24.82,73.32,26.12,67.26,10.91,374.66,126.71,27.8,57.0,50.98
2,1,0.43,0,0.0,0.26,0.18,0.32,0.08,0.54,0.46,0.28,0.32,0.16,0.21,0.2,0.26,0.5,0.53,0.09,0.18,0.32,0.25,0.17,0.26,0.27,0.22,0.23,0.38,0.18,0.19,0.33,0.67,0.18,0.54,0.15,0.25,0.0,0.04,0.51,0.67,0.33,0.67,0.33,0.67,0.33,0.53,0.47,PHO,0.0,2.0,17.52,636.08,238.06,26.73,60.68,87.41,45.49,29.12,9.48,41.24,56.99,189.57,85.92,66.32,53.19,40.5,1.48,1.14,41.55,15.54,1.1,3.71,4.81,3.55,1.09,2.32,4.49,12.37,5.71,4.35,3.04,4.1,253.6,92.22,49.03,30.22,43.55,8.64,1.83,0.37,1.13,1.63,0.0,1.88,0.4,8.51,3.27,1.15,1.73,0.5,0.41,0.78,25.55,14.84,52.49,0.41,0.07,4.5,0.97,0.0,1.89,0.92,46.0,4.56,15.84,5.17,1.12,3.0,3.57,12.67,6.41,2.99,2.01,1.6,3.36,1.01,44.49,10.18,60.0,0.35,187.54,85.14,60.86,49.06,603.98,25.71,230.9,85.72,28.63,36.06,11.57,48.99,11.15,246.74,90.89,29.75,44.58,41.57
3,1,0.52,0,0.0,0.26,0.18,0.27,0.16,0.37,0.35,0.21,0.23,0.24,0.25,0.26,0.37,0.48,0.55,0.35,0.39,0.23,0.27,0.21,0.33,0.28,0.22,0.19,0.37,0.29,0.27,0.42,0.4,0.44,0.51,0.33,0.29,0.0,0.07,0.43,0.48,0.52,0.62,0.38,0.34,0.66,0.41,0.59,PHO,0.0,0.67,14.95,542.3,189.51,24.12,53.08,77.2,40.48,24.41,10.21,39.0,49.73,162.33,70.29,51.23,39.43,29.19,0.49,0.38,13.85,5.18,0.37,1.24,1.6,1.18,0.36,0.77,1.5,4.12,1.9,1.45,1.01,1.37,194.69,78.8,41.66,24.78,39.77,7.1,1.73,0.37,0.94,1.58,0.0,1.43,0.27,6.16,2.82,0.73,1.51,0.41,0.37,0.72,23.92,12.75,44.67,0.3,0.01,0.83,0.29,0.0,0.43,0.23,9.6,0.91,3.39,1.2,0.22,0.58,0.85,2.6,1.45,0.88,0.41,0.35,0.42,0.07,36.54,7.33,49.76,0.2,146.57,60.47,44.74,32.89,498.18,21.0,161.67,70.76,19.69,24.63,7.83,37.37,7.62,165.06,71.95,19.91,39.87,39.29
4,1,0.69,0,0.0,0.26,0.18,0.29,0.18,0.29,0.26,0.19,0.22,0.24,0.24,0.25,0.25,0.48,0.49,0.38,0.3,0.21,0.35,0.21,0.32,0.31,0.27,0.18,0.3,0.31,0.26,0.45,0.33,0.46,0.45,0.37,0.35,0.0,0.03,0.42,0.39,0.61,0.61,0.39,0.17,0.83,0.35,0.65,PHO,0.0,0.33,15.41,554.03,189.99,24.89,54.63,79.52,38.93,24.04,9.26,40.38,51.0,166.51,71.33,49.24,37.71,29.81,0.25,0.19,6.92,2.59,0.18,0.62,0.8,0.59,0.18,0.39,0.75,2.06,0.95,0.72,0.51,0.68,192.58,80.32,39.52,24.22,40.76,6.96,1.51,0.35,0.88,1.55,0.5,1.34,0.19,4.68,2.51,0.86,1.37,0.37,0.39,0.71,27.32,9.8,50.36,0.29,0.01,0.29,0.03,0.0,0.39,0.04,3.78,0.18,1.1,0.84,0.1,0.29,0.57,1.08,0.48,0.19,0.09,0.27,0.21,0.06,38.07,5.27,47.68,0.1,123.88,50.02,35.18,25.04,499.22,23.6,132.49,71.28,24.15,23.77,7.41,38.36,5.3,133.6,72.13,24.25,38.34,38.05
5,1,0.76,0,0.0,0.26,0.18,0.3,0.3,0.23,0.24,0.21,0.23,0.36,0.25,0.31,0.24,0.53,0.56,0.35,0.3,0.21,0.37,0.21,0.34,0.33,0.25,0.16,0.26,0.45,0.34,0.43,0.41,0.48,0.61,0.44,0.36,0.4,0.36,0.42,0.29,0.71,0.49,0.51,0.13,0.87,0.26,0.74,PHO,0.0,0.2,15.24,548.56,181.83,25.89,53.56,79.45,37.87,24.38,8.77,38.3,50.26,167.28,68.93,46.26,34.0,29.49,0.15,0.11,4.15,1.55,0.11,0.37,0.48,0.35,0.11,0.23,0.45,1.24,0.57,0.43,0.3,0.41,183.38,79.93,38.23,24.49,38.53,6.49,1.41,0.34,0.87,1.45,0.3,1.24,0.38,7.8,3.7,0.89,1.56,0.49,0.4,0.72,29.45,18.99,66.17,0.35,0.01,0.89,0.11,0.0,0.43,0.35,13.08,1.02,4.66,1.34,0.58,0.85,1.16,4.27,1.75,1.11,0.86,0.19,1.24,0.3,37.41,11.12,72.95,0.78,214.55,87.87,68.85,48.77,711.75,40.53,238.69,113.48,27.15,43.54,14.18,38.29,11.23,243.34,114.82,27.73,47.22,46.37
6,1,0.7,0,0.0,0.26,0.18,0.32,0.28,0.28,0.26,0.34,0.33,0.28,0.26,0.29,0.29,0.64,0.54,0.32,0.36,0.26,0.34,0.2,0.42,0.41,0.24,0.13,0.25,0.42,0.32,0.37,0.45,0.39,0.59,0.46,0.36,0.6,0.46,0.41,0.36,0.64,0.52,0.48,0.25,0.75,0.34,0.66,PHO,0.0,0.13,16.82,601.62,210.37,25.79,59.07,84.86,43.95,26.03,10.22,41.56,57.33,185.27,77.77,53.08,39.89,42.09,0.1,0.08,2.77,1.04,0.07,0.25,0.32,0.24,0.07,0.15,0.3,0.82,0.38,0.29,0.2,0.27,211.41,85.18,44.19,26.1,41.72,7.15,1.52,0.37,0.9,1.48,0.53,1.7,0.46,9.02,3.68,0.96,1.58,0.5,0.43,0.75,29.24,20.93,71.07,0.4,0.02,0.54,0.29,0.0,0.59,0.45,14.19,1.3,4.51,2.2,0.65,0.8,1.48,3.94,1.68,1.43,1.0,0.72,0.56,0.15,53.53,13.89,76.58,1.37,236.86,102.29,71.6,54.17,733.44,34.6,280.05,111.18,29.46,59.8,21.3,54.07,14.18,284.56,113.38,30.11,49.09,48.29
7,1,0.66,0,0.0,0.26,0.18,0.34,0.3,0.37,0.34,0.39,0.39,0.33,0.32,0.35,0.36,0.65,0.47,0.36,0.48,0.3,0.37,0.25,0.45,0.46,0.21,0.1,0.27,0.41,0.31,0.34,0.48,0.41,0.53,0.42,0.39,0.71,0.51,0.39,0.39,0.61,0.55,0.45,0.26,0.74,0.4,0.6,PHO,0.0,0.1,16.89,602.74,215.44,26.35,60.63,86.98,46.32,24.92,11.74,43.31,57.73,186.6,78.33,56.63,43.06,45.2,0.07,0.05,1.98,0.74,0.05,0.18,0.23,0.17,0.05,0.11,0.21,0.59,0.27,0.21,0.14,0.2,216.18,87.21,46.49,24.97,43.43,7.57,1.63,0.47,0.89,1.58,0.38,1.96,0.34,7.99,3.17,0.85,1.62,0.46,0.4,0.72,26.91,16.37,62.32,0.35,0.03,1.37,0.24,0.0,1.04,0.54,21.7,1.74,6.0,2.16,0.83,1.21,1.56,5.48,2.07,1.79,1.26,0.6,1.37,0.59,58.74,9.92,61.97,1.1,200.63,84.27,61.47,49.02,625.85,26.9,238.5,88.87,24.3,61.42,20.95,60.11,10.15,244.5,91.04,25.13,48.34,47.14
8,1,0.64,1,0.0,0.26,0.18,0.48,0.46,0.43,0.39,0.52,0.51,0.36,0.41,0.43,0.48,0.7,0.47,0.31,0.46,0.44,0.49,0.37,0.55,0.55,0.3,0.25,0.4,0.51,0.43,0.42,0.49,0.36,0.54,0.41,0.51,0.79,0.59,0.38,0.43,0.57,0.55,0.45,0.33,0.67,0.39,0.61,PHO,0.0,0.07,17.18,615.11,237.95,27.4,64.21,91.61,50.3,24.86,11.63,42.51,59.68,201.9,86.42,60.04,46.26,52.58,0.05,0.04,1.48,0.55,0.04,0.13,0.17,0.13,0.04,0.08,0.16,0.44,0.2,0.16,0.11,0.15,238.51,91.78,50.43,24.9,42.59,8.37,1.78,0.46,0.92,1.56,0.54,2.07,0.45,10.95,3.45,0.93,1.7,0.51,0.43,0.78,30.19,18.35,72.69,0.36,0.03,1.14,0.48,0.0,0.88,0.46,18.74,1.84,6.88,2.75,0.7,1.03,1.96,6.39,2.64,1.58,1.17,0.79,1.15,0.42,62.98,13.43,71.56,1.1,280.77,121.39,79.81,64.05,737.87,30.7,335.89,102.26,27.96,80.7,29.06,64.12,13.91,342.76,105.02,28.66,52.18,51.15
